date,close,usd_close,selic
2019-10-31,10722.0,4.0174,5.0
2019-10-30,108408.0,3.9895,5.0
2019-10-29,107556.0,3.998,5.5
2019-10-28,108187.0,3.9902,5.5
2019-10-25,107364.0,4.0029,5.5
2019-10-24,106986.0,4.0401,5.5
2019-10-23,107544.0,4.0337,5.5
2019-10-22,107381.0,4.0817,5.5
2019-10-21,106022.0,4.1285,5.5
2019-10-18,104729.0,4.1105,5.5
2019-10-17,105016.0,4.163,5.5
2019-10-16,105423.0,4.1505,5.5
2019-10-15,10449.0,4.1805,5.5
2019-10-14,104302.0,4.1255,5.5
2019-10-11,103832.0,4.1094,5.5
2019-10-10,101817.0,4.1089,5.5
2019-10-09,101249.0,4.1089,5.5
2019-10-08,99981.0,4.0942,5.5
2019-10-07,100573.0,4.1068,5.5
2019-10-04,102551.0,4.0551,5.5
2019-10-03,101516.0,4.0832,5.5
2019-10-02,101031.0,4.1287,5.5
2019-10-01,104053.0,4.1578,5.5
2019-09-30,104745.0,4.1551,5.5
2019-09-27,105078.0,4.1599,5.5
2019-09-26,105319.0,4.1707,5.5
2019-09-25,104481.0,4.1477,5.5
2019-09-24,103876.0,4.1647,5.5
2019-09-23,104638.0,4.1629,5.5
2019-09-20,104817.0,4.1472,5.5
2019-09-19,104339.0,4.1672,5.5
2019-09-18,104532.0,4.1106,5.5
2019-09-17,104617.0,4.0773,6.0
2019-09-16,10368.0,4.0801,6.0
2019-09-13,103501.0,4.084,6.0
2019-09-12,104371.0,4.0602,6.0
2019-09-11,103446.0,4.0671,6.0
2019-09-10,103032.0,4.0798,6.0
2019-09-09,103181.0,4.0943,6.0
2019-09-06,102935.0,4.0607,6.0
2019-09-05,102243.0,4.1081,6.0
2019-09-04,101201.0,4.0948,6.0
2019-09-03,99681.0,4.1678,6.0
2019-09-02,100626.0,4.1857,6.0
2019-08-30,101135.0,4.1445,6.0
2019-08-29,100524.0,4.1685,6.0
2019-08-28,98194.0,4.1677,6.0
2019-08-27,97276.0,4.13,6.0
2019-08-26,9643.0,4.1569,6.0
2019-08-23,97667.0,4.1196,6.0
2019-08-22,100011.0,4.0704,6.0
2019-08-21,101202.0,4.026,6.0
2019-08-20,99222.0,4.0529,6.0
2019-08-19,99469.0,4.074,6.0
2019-08-16,99806.0,4.0054,6.0
2019-08-15,99057.0,3.9908,6.0
2019-08-14,100258.0,4.0522,6.0
2019-08-13,103299.0,3.9646,6.0
2019-08-12,101915.0,3.9853,6.0
2019-08-09,103996.0,3.9406,6.0
2019-08-08,104115.0,3.9188,6.0
2019-08-07,102782.0,3.9682,6.0
2019-08-06,102164.0,3.9603,6.0
2019-08-05,100098.0,3.9778,6.0
2019-08-02,102674.0,3.8883,6.0
2019-08-01,102126.0,3.8388,6.0
2019-07-31,101812.0,3.8125,6.0
2019-07-30,102933.0,3.7896,6.5
2019-07-29,103483.0,3.7813,6.5
2019-07-26,102819.0,3.7753,6.5
2019-07-25,102655.0,3.7783,6.5
2019-07-24,10412.0,3.7726,6.5
2019-07-23,103704.0,3.7735,6.5
2019-07-22,103949.0,3.7403,6.5
2019-07-19,103452.0,3.7481,6.5
2019-07-18,104717.0,3.7187,6.5
2019-07-17,103856.0,3.7632,6.5
2019-07-16,103775.0,3.768,6.5
2019-07-15,103803.0,3.7555,6.5
2019-07-12,103906.0,3.7358,6.5
2019-07-11,105146.0,3.754,6.5
2019-07-10,105817.0,3.7543,6.5
2019-07-08,10453.0,3.8063,6.5
2019-07-05,104089.0,3.8215,6.5
2019-07-04,103636.0,3.8008,6.5
2019-07-03,102043.0,3.8258,6.5
2019-07-02,100605.0,3.8447,6.5
2019-07-01,10134.0,3.8401,6.5
2019-06-28,100967.0,3.8518,6.5
2019-06-27,100724.0,3.8194,6.5
2019-06-26,100689.0,3.8433,6.5
2019-06-25,100093.0,3.8478,6.5
2019-06-24,102062.0,3.8248,6.5
2019-06-21,102013.0,3.819,6.5
2019-06-19,100303.0,3.8388,6.5
2019-06-18,99404.0,3.8595,6.5
2019-06-17,97623.0,3.8881,6.5
2019-06-14,9804.0,3.8956,6.5
2019-06-13,98774.0,3.8485,6.5
2019-06-12,98321.0,3.8669,6.5
2019-06-11,9896.0,3.8569,6.5
2019-06-10,97467.0,3.8874,6.5
2019-06-07,97821.0,3.8774,6.5
2019-06-06,97205.0,3.8795,6.5
2019-06-05,95999.0,3.8808,6.5
2019-06-04,9738.0,3.8542,6.5
2019-06-03,9702.0,3.8851,6.5
2019-05-31,9703.0,3.9218,6.5
2019-05-30,97457.0,3.9816,6.5
2019-05-29,96567.0,3.9742,6.5
2019-05-28,96393.0,4.0243,6.5
2019-05-27,94864.0,4.041,6.5
2019-05-24,93628.0,4.0213,6.5
2019-05-23,9391.0,4.0394,6.5
2019-05-22,94361.0,4.04,6.5
2019-05-21,94485.0,4.0387,6.5
2019-05-20,91946.0,4.0963,6.5
2019-05-17,89993.0,4.0997,6.5
2019-05-16,90024.0,4.0467,6.5
2019-05-15,91623.0,4.0012,6.5
2019-05-14,92092.0,3.9745,6.5
2019-05-13,91727.0,3.9925,6.5
2019-05-10,94258.0,3.9566,6.5
2019-05-09,94808.0,3.9456,6.5
2019-05-08,95597.0,3.9279,6.5
2019-05-07,94389.0,3.97,6.5
2019-05-06,95009.0,3.9683,6.5
2019-05-03,96008.0,3.9378,6.5
2019-05-02,95528.0,3.9654,6.5
2019-04-30,96353.0,3.9207,6.5
2019-04-29,96188.0,3.9442,6.5
2019-04-26,96236.0,3.9288,6.5
2019-04-25,96552.0,3.953,6.5
2019-04-24,95045.0,3.9922,6.5
2019-04-23,95923.0,3.9197,6.5
2019-04-22,94588.0,3.9358,6.5
2019-04-18,94578.0,3.9261,6.5
2019-04-17,93285.0,3.9373,6.5
2019-04-16,94333.0,3.9031,6.5
2019-04-15,93083.0,3.872,6.5
2019-04-12,92875.0,3.8812,6.5
2019-04-11,94755.0,3.857,6.5
2019-04-10,95953.0,3.8247,6.5
2019-04-09,96292.0,3.8502,6.5
2019-04-08,97369.0,3.849,6.5
2019-04-05,97108.0,3.873,6.5
2019-04-04,96313.0,3.8587,6.5
2019-04-03,94491.0,3.8694,6.5
2019-04-02,95387.0,3.8525,6.5
2019-04-01,96054.0,3.8508,6.5
2019-03-29,95415.0,3.9238,6.5
2019-03-28,94389.0,3.9005,6.5
2019-03-27,91903.0,3.9933,6.5
2019-03-26,95307.0,3.8769,6.5
2019-03-25,93662.0,3.8535,6.5
2019-03-22,93735.0,3.9066,6.5
2019-03-21,96729.0,3.7921,6.5
2019-03-20,98041.0,3.7756,6.5
2019-03-19,99588.0,3.7885,6.5
2019-03-18,99994.0,3.7913,6.5
2019-03-15,99137.0,3.8131,6.5
2019-03-14,98605.0,3.843,6.5
2019-03-13,98904.0,3.8142,6.5
2019-03-12,97828.0,3.8111,6.5
2019-03-11,98027.0,3.8392,6.5
2019-03-08,95365.0,3.8666,6.5
2019-03-07,9434.0,3.8701,6.5
2019-03-06,94217.0,3.8397,6.5
2019-03-01,94604.0,3.7749,6.5
2019-02-28,95584.0,3.7511,6.5
2019-02-27,97307.0,3.7285,6.5
2019-02-26,97602.0,3.7487,6.5
2019-02-25,9724.0,3.7519,6.5
2019-02-22,97886.0,3.7482,6.5
2019-02-21,96932.0,3.7693,6.5
2019-02-20,96545.0,3.7273,6.5
2019-02-19,97659.0,3.7227,6.5
2019-02-18,9651.0,3.7351,6.5
2019-02-15,97526.0,3.7007,6.5
2019-02-14,98015.0,3.7232,6.5
2019-02-13,95842.0,3.7543,6.5
2019-02-12,96168.0,3.7097,6.5
2019-02-11,94413.0,3.7576,6.5
2019-02-08,95343.0,3.729,6.5
2019-02-07,94406.0,3.7166,6.5
2019-02-06,94636.0,3.6982,6.5
2019-02-05,98311.0,3.6695,6.5
2019-02-04,98589.0,3.6686,6.5
2019-02-01,97861.0,3.6596,6.5
2019-01-31,97394.0,3.6439,6.5
2019-01-30,96996.0,3.6849,6.5
2019-01-29,95639.0,3.7201,6.5
2019-01-28,95444.0,3.7614,6.5
2019-01-24,97677.0,3.7718,6.5
2019-01-23,96558.0,3.7648,6.5
2019-01-22,95103.0,3.8142,6.5
2019-01-21,9601.0,3.7535,6.5
2019-01-18,96097.0,3.7502,6.5
2019-01-17,95351.0,3.7502,6.5
2019-01-16,94393.0,3.7361,6.5
2019-01-15,94056.0,3.7167,6.5
2019-01-14,94474.0,3.6978,6.5
2019-01-11,93658.0,3.7108,6.5
2019-01-10,93806.0,3.7104,6.5
2019-01-09,93613.0,3.6806,6.5
2019-01-08,92032.0,3.7132,6.5
2019-01-07,91699.0,3.7351,6.5
2019-01-04,91841.0,3.7154,6.5
2019-01-03,91564.0,3.7564,6.5
2019-01-02,91012.0,3.7897,6.5
2018-12-28,87887.0,3.8804,6.5
2018-12-27,8546.0,3.8732,6.5
2018-12-26,85136.0,3.9219,6.5
2018-12-21,85697.0,3.9039,6.5
2018-12-20,85269.0,3.8419,6.5
2018-12-19,85674.0,3.8976,6.5
2018-12-18,8661.0,3.9123,6.5
2018-12-17,864.0,3.8994,6.5
2018-12-14,8745.0,3.917,6.5
2018-12-13,87838.0,3.891,6.5
2018-12-12,86977.0,3.8554,6.5
2018-12-11,8642.0,3.9039,6.5
2018-12-10,85915.0,3.9178,6.5
2018-12-07,88115.0,3.9074,6.5
2018-12-06,88846.0,3.8779,6.5
2018-12-05,8904.0,3.8682,6.5
2018-12-04,88624.0,3.8524,6.5
2018-12-03,8982.0,3.8408,6.5
2018-11-30,89504.0,3.8662,6.5
2018-11-29,8971.0,3.8515,6.5
2018-11-28,89251.0,3.8508,6.5
2018-11-27,87891.0,3.875,6.5
2018-11-26,85547.0,3.9398,6.5
2018-11-23,8623.0,3.828,6.5
2018-11-22,87477.0,3.8033,6.5
2018-11-21,87269.0,3.7975,6.5
2018-11-19,87901.0,3.756,6.5
2018-11-16,88515.0,3.7434,6.5
2018-11-14,85973.0,3.784,6.5
2018-11-13,84914.0,3.8031,6.5
2018-11-12,85525.0,3.7674,6.5
2018-11-09,85641.0,3.7334,6.5
2018-11-08,8562.0,3.7604,6.5
2018-11-07,87714.0,3.7317,6.5
2018-11-06,88669.0,3.7614,6.5
2018-11-05,89598.0,3.726,6.5
2018-11-01,88419.0,3.7,6.5
2018-10-31,87424.0,3.7218,6.5
2018-10-30,86886.0,3.6972,6.5
2018-10-29,83797.0,3.7179,6.5
2018-10-26,8572.0,3.6426,6.5
2018-10-25,84084.0,3.7046,6.5
2018-10-24,83064.0,3.7335,6.5
2018-10-23,853.0,3.6932,6.5
2018-10-22,85597.0,3.6846,6.5
2018-10-19,8422.0,3.714,6.5
2018-10-18,83847.0,3.7214,6.5
2018-10-17,85764.0,3.6873,6.5
2018-10-16,85718.0,3.7244,6.5
2018-10-15,8336.0,3.7355,6.5
2018-10-11,82921.0,3.781,6.5
2018-10-10,83679.0,3.7545,6.5
2018-10-09,86088.0,3.7153,6.5
2018-10-08,86084.0,3.7786,6.5
2018-10-05,82322.0,3.8406,6.5
2018-10-04,82953.0,3.8743,6.5
2018-10-03,83273.0,3.9008,6.5
2018-10-02,81612.0,3.9404,6.5
2018-10-01,78624.0,4.0176,6.5
2018-09-28,79342.0,4.0477,6.5
2018-09-27,800.0,4.012,6.5
2018-09-26,78656.0,4.031,6.5
2018-09-25,7863.0,4.0751,6.5
2018-09-24,77984.0,4.0914,6.5
2018-09-21,79444.0,4.0511,6.5
2018-09-20,78116.0,4.0766,6.5
2018-09-19,78169.0,4.1305,6.5
2018-09-18,78314.0,4.1596,6.5
2018-09-17,76789.0,4.1316,6.5
2018-09-14,75429.0,4.1739,6.5
2018-09-13,74687.0,4.2067,6.5
2018-09-12,75125.0,4.1569,6.5
2018-09-11,74657.0,4.1527,6.5
2018-09-10,76436.0,4.0855,6.5
2018-09-06,76416.0,4.0587,6.5
2018-09-05,75092.0,4.1457,6.5
2018-09-04,74712.0,4.16,6.5
2018-09-03,76193.0,4.1579,6.5
2018-08-31,76678.0,4.0545,6.5
2018-08-30,76404.0,4.1493,6.5
2018-08-29,78389.0,4.1065,6.5
2018-08-28,77473.0,4.1337,6.5
2018-08-27,7793.0,4.0772,6.5
2018-08-24,76262.0,4.1012,6.5
2018-08-23,75634.0,4.1145,6.5
2018-08-22,76902.0,4.0415,6.5
2018-08-21,7518.0,4.0467,6.5
2018-08-20,76328.0,3.9692,6.5
2018-08-17,76028.0,3.9108,6.5
2018-08-16,76819.0,3.9059,6.5
2018-08-15,77078.0,3.9053,6.5
2018-08-14,78602.0,3.8663,6.5
2018-08-13,77496.0,3.8836,6.5
2018-08-10,76514.0,3.8584,6.5
2018-08-09,78768.0,3.8007,6.5
2018-08-08,79152.0,3.7713,6.5
2018-08-07,80347.0,3.7505,6.5
2018-08-06,81051.0,3.7356,6.5
2018-08-03,81435.0,3.707,6.5
2018-08-02,79637.0,3.7496,6.5
2018-08-01,79302.0,3.7492,6.5
2018-07-31,7922.0,3.7557,6.5
2018-07-30,80276.0,3.7304,6.5
2018-07-27,79866.0,3.7099,6.5
2018-07-26,79405.0,3.7454,6.5
2018-07-25,80218.0,3.6877,6.5
2018-07-24,79155.0,3.7471,6.5
2018-07-23,77996.0,3.7823,6.5
2018-07-20,78571.0,3.7671,6.5
2018-07-19,77487.0,3.829,6.5
2018-07-18,77363.0,3.8509,6.5
2018-07-17,7813.0,3.8375,6.5
2018-07-16,76653.0,3.8597,6.5
2018-07-13,76594.0,3.8514,6.5
2018-07-12,75856.0,3.8809,6.5
2018-07-11,74399.0,3.8764,6.5
2018-07-10,74862.0,3.8143,6.5
2018-07-06,7501.0,3.8624,6.5
2018-07-05,74553.0,3.9324,6.5
2018-07-04,74743.0,3.9135,6.5
2018-07-03,73668.0,3.8966,6.5
2018-07-02,7284.0,3.9117,6.5
2018-06-29,72763.0,3.8765,6.5
2018-06-28,71767.0,3.8612,6.5
2018-06-27,70609.0,3.8625,6.5
2018-06-26,71405.0,3.8011,6.5
2018-06-25,70953.0,3.7753,6.5
2018-06-22,70641.0,3.7852,6.5
2018-06-21,70075.0,3.7676,6.5
2018-06-20,72123.0,3.7712,6.5
2018-06-19,71394.0,3.7461,6.5
2018-06-18,69815.0,3.746,6.5
2018-06-15,70758.0,3.7294,6.5
2018-06-14,71421.0,3.8052,6.5
2018-06-13,72122.0,3.7195,6.5
2018-06-12,72754.0,3.7174,6.5
2018-06-11,72308.0,3.7087,6.5
2018-06-08,72942.0,3.7091,6.5
2018-06-07,73851.0,3.9065,6.5
2018-06-06,76117.0,3.8477,6.5
2018-06-05,76642.0,3.806,6.5
2018-06-04,78596.0,3.7462,6.5
2018-06-01,7724.0,3.763,6.5
2018-05-30,76754.0,3.724,6.5
2018-05-29,76072.0,3.7252,6.5
2018-05-28,75356.0,3.7341,6.5
2018-05-25,78898.0,3.6514,6.5
2018-05-24,80122.0,3.6491,6.5
2018-05-23,80867.0,3.6279,6.5
2018-05-22,82739.0,3.6441,6.5
2018-05-21,81815.0,3.6769,6.5
2018-05-18,83082.0,3.736,6.5
2018-05-17,83622.0,3.696,6.5
2018-05-16,86537.0,3.6754,6.5
2018-05-15,8513.0,3.653,6.5
2018-05-14,85232.0,3.6221,6.5
2018-05-11,8522.0,3.5991,6.5
2018-05-10,85861.0,3.5496,6.5
2018-05-09,84265.0,3.5918,6.5
2018-05-08,82956.0,3.5632,6.5
2018-05-07,82714.0,3.5524,6.5
2018-05-04,83118.0,3.5291,6.5
2018-05-03,83288.0,3.5276,6.5
2018-05-02,84547.0,3.5513,6.5
2018-04-30,86115.0,3.5066,6.5
2018-04-27,86445.0,3.4559,6.5
2018-04-26,86383.0,3.4745,6.5
2018-04-25,85044.0,3.4843,6.5
2018-04-24,85469.0,3.4709,6.5
2018-04-23,85602.0,3.4521,6.5
2018-04-20,8555.0,3.4124,6.5
2018-04-19,85824.0,3.3875,6.5
2018-04-18,85776.0,3.3802,6.5
2018-04-17,84086.0,3.4071,6.5
2018-04-16,82862.0,3.4191,6.5
2018-04-13,84334.0,3.422,6.5
2018-04-12,85444.0,3.4124,6.5
2018-04-11,85246.0,3.3734,6.5
2018-04-10,8451.0,3.4087,6.5
2018-04-09,83307.0,3.4187,6.5
2018-04-06,8482.0,3.3689,6.5
2018-04-05,8521.0,3.3439,6.5
2018-04-04,8436.0,3.329,6.5
2018-04-03,84623.0,3.3412,6.5
2018-04-02,84666.0,3.3099,6.5
2018-03-29,85366.0,3.3054,6.5
2018-03-28,83874.0,3.3195,6.5
2018-03-27,83808.0,3.3278,6.5
2018-03-26,85088.0,3.3113,6.5
2018-03-23,84377.0,3.3119,6.5
2018-03-22,84768.0,3.3152,6.5
2018-03-21,84977.0,3.2717,6.5
2018-03-20,84164.0,3.3114,6.75
2018-03-19,83913.0,3.2853,6.75
2018-03-16,84886.0,3.2807,6.75
2018-03-15,84928.0,3.2849,6.75
2018-03-14,86051.0,3.2598,6.75
2018-03-13,86384.0,3.2602,6.75
2018-03-12,869.0,3.261,6.75
2018-03-09,86371.0,3.2548,6.75
2018-03-08,84985.0,3.2664,6.75
2018-03-07,85484.0,3.2449,6.75
2018-03-06,85653.0,3.2112,6.75
2018-03-05,86023.0,3.2425,6.75
2018-03-02,85761.0,3.2523,6.75
2018-03-01,85378.0,3.2511,6.75
2018-02-28,85354.0,3.2458,6.75
2018-02-27,86935.0,3.2512,6.75
2018-02-26,87653.0,3.2253,6.75
2018-02-23,87293.0,3.2374,6.75
2018-02-22,86686.0,3.2497,6.75
2018-02-21,86052.0,3.2682,6.75
2018-02-20,85804.0,3.2554,6.75
2018-02-19,84793.0,3.2339,6.75
2018-02-16,84525.0,3.231,6.75
2018-02-15,84291.0,3.2274,6.75
2018-02-14,83543.0,3.2172,6.75
2018-02-09,80899.0,3.2939,6.75
2018-02-08,81533.0,3.2857,6.75
2018-02-07,82767.0,3.2713,6.75
2018-02-06,83894.0,3.2347,7.0
2018-02-05,81861.0,3.2624,7.0
2018-02-02,84041.0,3.218,7.0
2018-02-01,85495.0,3.1668,7.0
2018-01-31,84913.0,3.1858,7.0
2018-01-30,84482.0,3.1811,7.0
2018-01-29,84698.0,3.1549,7.0
2018-01-26,85531.0,3.1509,7.0
2018-01-24,8368.0,3.1464,7.0
2018-01-23,80678.0,3.2369,7.0
2018-01-22,81675.0,3.202,7.0
2018-01-19,8122.0,3.1961,7.0
2018-01-18,80963.0,3.2064,7.0
2018-01-17,81189.0,3.2237,7.0
2018-01-16,79832.0,3.2242,7.0
2018-01-15,79752.0,3.2162,7.0
2018-01-12,79349.0,3.2063,7.0
2018-01-11,79365.0,3.2154,7.0
2018-01-10,78201.0,3.228,7.0
2018-01-09,78864.0,3.2482,7.0
2018-01-08,79379.0,3.2406,7.0
2018-01-05,79071.0,3.2288,7.0
2018-01-04,78647.0,3.2344,7.0
2018-01-03,77995.0,3.2369,7.0
2018-01-02,77891.0,3.2588,7.0
2017-12-28,76402.0,3.3121,7.0
2017-12-27,76073.0,3.3149,7.0
2017-12-26,75708.0,3.311,7.0
2017-12-22,75187.0,3.3369,7.0
2017-12-21,75133.0,3.3083,7.0
2017-12-20,73367.0,3.2977,7.0
2017-12-19,7268.0,3.2899,7.0
2017-12-18,73115.0,3.2922,7.0
2017-12-15,72608.0,3.2946,7.0
2017-12-14,72429.0,3.3418,7.0
2017-12-13,72914.0,3.3099,7.0
2017-12-12,73814.0,3.3064,7.0
2017-12-11,728.0,3.3047,7.0
2017-12-08,72732.0,3.2918,7.0
2017-12-07,72487.0,3.2906,7.0
2017-12-06,73268.0,3.2356,7.0
2017-12-05,72546.0,3.2414,7.5
2017-12-04,7309.0,3.2441,7.5
2017-12-01,72264.0,3.258,7.5
2017-11-30,71971.0,3.2726,7.5
2017-11-29,727.0,3.246,7.5
2017-11-28,7414.0,3.2127,7.5
2017-11-27,74059.0,3.2277,7.5
2017-11-24,74157.0,3.2329,7.5
2017-11-23,74487.0,3.2218,7.5
2017-11-22,74519.0,3.2242,7.5
2017-11-21,74595.0,3.2587,7.5
2017-11-17,73437.0,3.2573,7.5
2017-11-16,72512.0,3.2739,7.5
2017-11-14,70827.0,3.3127,7.5
2017-11-13,72475.0,3.2793,7.5
2017-11-10,72166.0,3.2778,7.5
2017-11-09,72931.0,3.252,7.5
2017-11-08,74363.0,3.2547,7.5
2017-11-07,72415.0,3.2713,7.5
2017-11-06,74311.0,3.2494,7.5
2017-11-03,73915.0,3.3142,7.5
2017-11-01,73824.0,3.2673,7.5
2017-10-31,74308.0,3.2724,7.5
2017-10-30,748.0,3.2888,7.5
2017-10-27,75976.0,3.236,7.5
2017-10-26,75896.0,3.2903,7.5
2017-10-25,76671.0,3.2329,7.5
2017-10-24,7635.0,3.2432,8.25
2017-10-23,75413.0,3.2376,8.25
2017-10-20,76391.0,3.1923,8.25
2017-10-19,76283.0,3.1663,8.25
2017-10-18,76591.0,3.1706,8.25
2017-10-17,76201.0,3.1575,8.25
2017-10-16,76892.0,3.1707,8.25
2017-10-13,7699.0,3.1447,8.25
2017-10-11,7666.0,3.1722,8.25
2017-10-10,76897.0,3.1791,8.25
2017-10-09,75727.0,3.1882,8.25
2017-10-06,76055.0,3.1558,8.25
2017-10-05,76618.0,3.1539,8.25
2017-10-04,76591.0,3.1349,8.25
2017-10-03,76763.0,3.1425,8.25
2017-10-02,7436.0,3.1538,8.25
2017-09-29,74294.0,3.1614,8.25
2017-09-28,73567.0,3.1822,8.25
2017-09-27,73797.0,3.1929,8.25
2017-09-26,74319.0,3.1661,8.25
2017-09-25,74443.0,3.1593,8.25
2017-09-22,7539.0,3.1243,8.25
2017-09-21,75604.0,3.1369,8.25
2017-09-20,76004.0,3.132,8.25
2017-09-19,75974.0,3.1346,8.25
2017-09-18,7599.0,3.136,8.25
2017-09-15,75757.0,3.1079,8.25
2017-09-14,74657.0,3.1179,8.25
2017-09-13,74788.0,3.1349,8.25
2017-09-12,74539.0,3.1245,8.25
2017-09-11,74319.0,3.1023,8.25
2017-09-08,73079.0,3.0865,8.25
2017-09-06,73412.0,3.0996,8.25
2017-09-05,72151.0,3.1163,9.25
2017-09-04,72129.0,3.1412,9.25
2017-09-01,71923.0,3.1409,9.25
2017-08-31,70835.0,3.1474,9.25
2017-08-30,70886.0,3.1596,9.25
2017-08-29,7133.0,3.1644,9.25
2017-08-28,71017.0,3.1664,9.25
2017-08-25,71074.0,3.1595,9.25
2017-08-24,71133.0,3.1473,9.25
2017-08-23,70478.0,3.1405,9.25
2017-08-22,70011.0,3.1602,9.25
2017-08-21,68635.0,3.1642,9.25
2017-08-18,68715.0,3.1462,9.25
2017-08-17,67977.0,3.1741,9.25
2017-08-16,68594.0,3.1518,9.25
2017-08-15,68355.0,3.1692,9.25
2017-08-14,68285.0,3.1885,9.25
2017-08-11,67359.0,3.1934,9.25
2017-08-10,66992.0,3.1754,9.25
2017-08-09,67671.0,3.1556,9.25
2017-08-08,67899.0,3.1266,9.25
2017-08-07,6794.0,3.1261,9.25
2017-08-04,66898.0,3.1305,9.25
2017-08-03,66777.0,3.1123,9.25
2017-08-02,67136.0,3.1131,9.25
2017-08-01,66516.0,3.1254,9.25
2017-07-31,6592.0,3.1259,9.25
2017-07-28,65497.0,3.1316,9.25
2017-07-27,65277.0,3.1524,9.25
2017-07-26,65011.0,3.1385,9.25
2017-07-25,65668.0,3.1722,10.25
2017-07-24,651.0,3.1455,10.25
2017-07-21,64684.0,3.1416,10.25
2017-07-20,64938.0,3.1206,10.25
2017-07-19,6518.0,3.1486,10.25
2017-07-18,65338.0,3.1542,10.25
2017-07-17,65212.0,3.1828,10.25
2017-07-14,65436.0,3.1794,10.25
2017-07-13,65178.0,3.2134,10.25
2017-07-12,64836.0,3.2072,10.25
2017-07-11,63832.0,3.2542,10.25
2017-07-10,63025.0,3.2548,10.25
2017-07-07,62322.0,3.2803,10.25
2017-07-06,6247.0,3.2959,10.25
2017-07-05,63154.0,3.2883,10.25
2017-07-04,63232.0,3.309,10.25
2017-07-03,6328.0,3.3003,10.25
2017-06-30,629.0,3.3063,10.25
2017-06-29,62239.0,3.3033,10.25
2017-06-28,62018.0,3.2795,10.25
2017-06-27,61675.0,3.3125,10.25
2017-06-26,62188.0,3.2961,10.25
2017-06-23,61087.0,3.3427,10.25
2017-06-22,61272.0,3.3415,10.25
2017-06-21,60762.0,3.336,10.25
2017-06-20,60766.0,3.3264,10.25
2017-06-19,62014.0,3.2824,10.25
2017-06-16,61626.0,3.2925,10.25
2017-06-14,61923.0,3.2739,10.25
2017-06-13,61829.0,3.3145,10.25
2017-06-12,617.0,3.3179,10.25
2017-06-09,62211.0,3.2959,10.25
2017-06-08,62756.0,3.2607,10.25
2017-06-07,63171.0,3.2685,10.25
2017-06-06,62955.0,3.2772,10.25
2017-06-05,6245.0,3.2967,10.25
2017-06-02,62511.0,3.2472,10.25
2017-06-01,62289.0,3.2495,10.25
2017-05-31,62711.0,3.2262,10.25
2017-05-30,63962.0,3.2572,11.25
2017-05-29,63761.0,3.256,11.25
2017-05-26,64085.0,3.2598,11.25
2017-05-25,63227.0,3.2729,11.25
2017-05-24,63257.0,3.2774,11.25
2017-05-23,62662.0,3.27,11.25
2017-05-22,61673.0,3.2653,11.25
2017-05-19,62639.0,3.2527,11.25
2017-05-18,61597.0,3.3665,11.25
2017-05-17,6754.0,3.1378,11.25
2017-05-16,68684.0,3.0961,11.25
2017-05-15,68474.0,3.1105,11.25
2017-05-12,68222.0,3.1209,11.25
2017-05-11,67538.0,3.1399,11.25
2017-05-10,6735.0,3.1666,11.25
2017-05-09,66278.0,3.1896,11.25
2017-05-08,65526.0,3.197,11.25
2017-05-05,6571.0,3.1762,11.25
2017-05-04,64863.0,3.188,11.25
2017-05-03,66094.0,3.1644,11.25
2017-05-02,66722.0,3.1514,11.25
2017-04-28,65403.0,3.1758,11.25
2017-04-27,64677.0,3.1832,11.25
2017-04-26,64862.0,3.171,11.25
2017-04-25,65148.0,3.1459,11.25
2017-04-24,64389.0,3.1271,11.25
2017-04-20,63761.0,3.1483,11.25
2017-04-19,63407.0,3.1514,11.25
2017-04-18,64159.0,3.1072,11.25
2017-04-17,64335.0,3.0979,11.25
2017-04-13,62826.0,3.1437,11.25
2017-04-12,63892.0,3.1251,11.25
2017-04-11,6436.0,3.136,12.25
2017-04-10,6465.0,3.1311,12.25
2017-04-07,64593.0,3.1457,12.25
2017-04-06,64223.0,3.142,12.25
2017-04-05,64775.0,3.1192,12.25
2017-04-04,65769.0,3.0927,12.25
2017-04-03,65211.0,3.1138,12.25
2017-03-31,64984.0,3.123,12.25
2017-03-30,65266.0,3.1483,12.25
2017-03-29,65528.0,3.1193,12.25
2017-03-28,6464.0,3.1398,12.25
2017-03-27,64308.0,3.1256,12.25
2017-03-24,63854.0,3.1073,12.25
2017-03-23,63531.0,3.1383,12.25
2017-03-22,63521.0,3.087,12.25
2017-03-21,6298.0,3.0878,12.25
2017-03-20,64884.0,3.072,12.25
2017-03-17,6421.0,3.0911,12.25
2017-03-16,65783.0,3.118,12.25
2017-03-15,66235.0,3.1033,12.25
2017-03-14,64699.0,3.1683,12.25
2017-03-13,65534.0,3.1523,12.25
2017-03-10,64675.0,3.138,12.25
2017-03-09,64585.0,3.1929,12.25
2017-03-08,64718.0,3.1624,12.25
2017-03-07,65742.0,3.1187,12.25
2017-03-06,66341.0,3.1383,12.25
2017-03-03,66786.0,3.1143,12.25
2017-03-02,65855.0,3.156,12.25
2017-03-01,66989.0,3.089,12.25
2017-02-24,66662.0,3.11,12.25
2017-02-23,67461.0,3.059,12.25
2017-02-22,6859.0,3.063,12.25
2017-02-21,69052.0,3.0949,13.0
2017-02-20,68533.0,3.086,13.0
2017-02-17,67748.0,3.1035,13.0
2017-02-16,67814.0,3.0889,13.0
2017-02-15,67976.0,3.0565,13.0
